School Number,School Name,Lattitude,Longitude
8459,RANGE VIEW ELEMENTARY,40.51661,-104.858459
8460,TAVELLI ELEMENTARY SCHOOL,40.614718,-105.056727
8462,TAYLOR ELEMENTARY SCHOOL,39.104535,-108.352687
8466,TAYLOR ELEMENTARY SCHOOL,38.854548,-104.809083
8776,TELLER ELEMENTARY SCHOOL,39.734377,-104.943961
8779,TCA COLLEGE PATHWAYS,38.83345,-104.821814
8786,TELLURIDE ELEMENTARY SCHOOL,37.938982,-107.814267
8790,TELLURIDE MIDDLE SCHOOL,37.940037,-107.819405
8791,VISTA RIDGE HIGH SCHOOL,38.94116,-104.701159
8793,TWO ROADS CHARTER SCHOOL,39.778186,-105.114096
8794,TELLURIDE HIGH SCHOOL,37.940073,-107.819449
8798,TENNYSON KNOLLS ELEMENTARY SCHOOL,39.81113,-105.044087
8810,THE CONNECT CHARTER SCHOOL,38.273439,-104.607332
8813,THE DA VINCI ACADEMY SCHOOL,39.012975,-104.804941
8820,TURNBERRY ELEMENTARY,39.890381,-104.834845
8822,THOMAS JEFFERSON HIGH SCHOOL,39.646476,-104.922452
8824,THOMPSON VALLEY HIGH SCHOOL,40.386684,-105.102828
8825,THOMAS MACLAREN STATE CHARTER SCHOOL,38.897758,-104.813163
8832,THOMSON PRIMARY SCHOOL,40.257551,-103.631116
8834,THOMSON ELEMENTARY SCHOOL,39.836803,-105.061912
8842,THORNTON ELEMENTARY SCHOOL,39.863981,-104.976115
8846,THUNDER MOUNTAIN ELEMENTARY SCHOOL,39.099022,-108.48413
8847,THUNDERRIDGE HIGH SCHOOL,39.534236,-105.013425
8848,THUNDER RIDGE MIDDLE SCHOOL,39.621472,-104.738701
8849,TIGER LEARNING CENTER,37.971435,-103.539475
8850,TIMBERLINE ELEMENTARY SCHOOL,39.616769,-104.749201
8851,TIMBERVIEW MIDDLE SCHOOL,38.958455,-104.73814
8852,TIMNATH ELEMENTARY SCHOOL,40.533591,-104.982296
8853,TIMBER TRAIL ELEMENTARY SCHOOL,39.472463,-104.898389
8855,THOMPSON ONLINE,40.421612,-105.068049
8858,TOLLGATE ELEMENTARY SCHOOL,39.703921,-104.801698
8876,TOPE ELEMENTARY SCHOOL,39.087576,-108.561011
8886,TOZER ELEMENTARY SCHOOL,40.474668,-104.904391
8887,TRAILS WEST ELEMENTARY SCHOOL,39.619389,-104.779125
8888,TRAYLOR ELEMENTARY SCHOOL,39.661354,-105.062902
8890,TRADEMARK LEARNING CENTER,40.417524,-104.713078
8897,TRAILBLAZER ELEMENTARY SCHOOL,39.53983,-105.022632
8902,TRAILBLAZER ELEMENTARY SCHOOL,38.920557,-104.864859
8903,TRAIL RIDGE MIDDLE SCHOOL,40.176927,-105.060173
8906,TRINIDAD HIGH SCHOOL,37.169706,-104.517572
8909,TREVISTA ECE-8 AT HORACE MANN,39.773462,-105.004158
8918,TRUSCOTT ELEMENTARY SCHOOL,40.397644,-105.078125
8923,TURMAN ELEMENTARY SCHOOL,38.785078,-104.751315
8925,TURNER MIDDLE SCHOOL,40.306128,-105.087097
8927,TWIN PEAKS CHARTER ACADEMY,40.153832,-105.121375
8929,PIKES PEAK PREP,38.82798,-104.816139
8930,TWOMBLY ELEMENTARY SCHOOL,40.087333,-104.798688
8945,UNIVERSITY PREP,39.755493,-104.985809
8960,UNDERWOOD ELEMENTARY SCHOOL,37.673316,-106.352639
8965,UNION COLONY PREPARATORY SCHOOL,40.406791,-104.768331
8970,UNIVERSITY PARK ELEMENTARY SCHOOL,39.674633,-104.950776
8978,UNIVERSITY HILL ELEMENTARY SCHOOL,40.004675,-105.272487
8993,UPPER BLUE ELEMENTARY SCHOOL,39.499648,-106.049693
8995,VISTA ACADEMY,39.74001,-104.992259
9008,UTE MEADOWS ELEMENTARY SCHOOL,39.585038,-105.122579
9010,UTE PASS ELEMENTARY SCHOOL,38.92683,-105.005131
9032,VALLEY HIGH SCHOOL,40.285769,-104.777667
9036,VALLEY VIEW K-8,39.823612,-104.99529
9050,VALVERDE ELEMENTARY SCHOOL,39.711199,-105.011431
9051,THE VANGUARD SCHOOL (MIDDLE),38.807971,-104.819065
9052,VAN ARSDALE ELEMENTARY SCHOOL,39.834036,-105.147411
9055,VAN BUREN ELEMENTARY SCHOOL,40.408168,-105.102649
9056,VANGUARD CLASSICAL SCHOOL,39.727387,-104.887367
9057,THE VANGUARD SCHOOL (HIGH),38.807971,-104.819065
9058,VANDERHOOF ELEMENTARY SCHOOL,39.803683,-105.126628
9059,VASSAR ELEMENTARY SCHOOL,39.668439,-104.777918
9060,VAUGHN ELEMENTARY SCHOOL,39.73464,-104.836106
9061,VAIL SKI AND SNOWBOARD ACADEMY (USSA),39.664026,-106.816045
9080,CRESSON ELEMENTARY SCHOOL,38.75012,-105.186759
9083,VISTA PEAK P-8 EXPLORATORY,39.71852,-104.696739
9085,V.I.L.A.S. ONLINE SCHOOL,37.374788,-102.448527
9090,VILAS ELEMENTARY SCHOOL,37.374788,-102.448527
9100,VILAS UNDIVIDED HIGH SCHOOL,37.374788,-102.448527
9108,VILLAGE EAST COMMUNITY ELEMENTARY SCHOOL,39.690445,-104.8514
9125,VISTA PEAK 9-12 PREPARATORY,39.71852,-104.696739
9130,VINELAND ELEMENTARY SCHOOL,38.239828,-104.461101
9134,VINELAND MIDDLE SCHOOL,38.243088,-104.459315
9140,VIRGINIA COURT ELEMENTARY SCHOOL,39.70772,-104.840241
9146,NORTH FORK VISION SCHOOL,38.763955,-107.976039
9154,VIVIAN ELEMENTARY SCHOOL,39.752801,-105.11553
9164,HI PLAINS ELEMENTARY SCHOOL,39.304888,-102.74489
9188,W H HEATON MIDDLE SCHOOL,38.301656,-104.58818
9198,WALDEN ELEMENTARY SCHOOL,40.731445,-106.280309
9200,WALNUT HILLS COMMUNITY ELEMENTARY SCHOOL,39.589257,-104.896071
9212,JOHN MALL HIGH SCHOOL,37.632848,-104.791504
9212,JOHN MALL JUNIOR-SENIOR HIGH SCHOOL,37.632848,-104.791504
9222,WALSH ELEMENTARY SCHOOL,37.386961,-102.280974
9226,WALSH HIGH SCHOOL,37.386068,-102.283822
9228,WALT CLARK MIDDLE SCHOOL,40.383029,-105.112746
9230,VIKAN MIDDLE SCHOOL,39.977363,-104.811412
9231,WAMSLEY ELEMENTARY SCHOOL,39.556394,-107.772871
9232,WARDER ELEMENTARY SCHOOL,39.837362,-105.094018
9248,WASHINGTON ELEMENTARY SCHOOL,38.446585,-105.238279
9251,TRAUT CORE ELEMENTARY SCHOOL,40.519865,-105.031232
9263,WIGGINS MIDDLE SCHOOL,40.227259,-104.075915
9264,WASHINGTON PRIMARY SCHOOL,38.047004,-103.720168
9268,WASHINGTON ELEMENTARY SCHOOL,38.084688,-102.625283
9294,WATSON JUNIOR HIGH SCHOOL,38.737307,-104.723667
9298,WASSON HIGH SCHOOL,38.861335,-104.783833
9299,WAYNE CARLE MIDDLE SCHOOL,39.878222,-105.111685
9328,WEBER ELEMENTARY SCHOOL,39.845526,-105.095216
9330,WEBBER MIDDLE SCHOOL,40.528716,-105.102658
9334,WEBSTER ELEMENTARY SCHOOL,38.726378,-104.71432
9336,WEST DENVER PREP - HIGHLAND CAMPUS,39.758422,-105.016723
9342,WELCHESTER ELEMENTARY SCHOOL,39.732772,-105.144509
9347,WELD CENTRAL JUNIOR HIGH SCHOOL,40.071409,-104.508605
9352,WELDON VALLEY ELEMENTARY SCHOOL,40.349376,-103.967199
9356,WELDON VALLEY JUNIOR HIGH SCHOOL,40.349376,-103.967199
9360,WELDON VALLEY HIGH SCHOOL,40.349376,-103.967199
9370,EYESTONE ELEMENTARY SCHOOL,40.709453,-105.001965
9374,WELLINGTON MIDDLE SCHOOL,40.709437,-105.001965
9380,WERNER ELEMENTARY SCHOOL,40.512178,-105.067817
9389,WEST DENVER PREP: HARVEY PARK CAMPUS,39.675831,-105.040642
9390,WEST DENVER PREP - LAKE CAMPUS,39.746599,-105.034573
9396,AURORA WEST COLLEGE PREPARATORY ACADEMY,39.736432,-104.870491
9404,WEST INTERGENERATIONAL CENTER,38.842897,-104.853422
9406,WEST MIDDLE SCHOOL,39.084642,-108.571321
9408,WEST HIGH SCHOOL,39.731459,-104.994137
9412,WESTGATE ELEMENTARY SCHOOL,39.669219,-105.092751
9416,WEST GRAND ELEMENTARY SCHOOL,40.060746,-106.387197
9420,WEST GRAND HIGH SCHOOL,40.059746,-106.380721
9422,WEST GRAND MIDDLE SCHOOL,40.060746,-106.387197
9424,WEST JEFFERSON ELEMENTARY SCHOOL,39.537695,-105.30284
9425,WESTERLY CREEK ELEMENTARY,39.756379,-104.885465
9426,WEST RIDGE ELEMENTARY,39.934628,-104.912482
9427,WOODROW WILSON CHARTER ACADEMY,39.867721,-105.090756
9428,WEST JEFFERSON MIDDLE SCHOOL,39.544898,-105.301637
9429,WEST WOODS ELEMENTARY SCHOOL,39.826975,-105.186721
9430,WESTVIEW MIDDLE SCHOOL,40.185026,-105.154831
9431,WESTGATE CHARTER,39.908317,-104.968832
9432,DENNISON ELEMENTARY SCHOOL,39.723492,-105.104932
9434,SCENIC ELEMENTARY SCHOOL,39.071388,-108.609163
9444,WESTLAKE MIDDLE SCHOOL,39.94223,-105.020901
9445,WEST ELEMENTARY SCHOOL,38.843543,-104.854302
9462,WESTMINSTER ELEMENTARY SCHOOL,39.835794,-105.028881
9466,WESTMINSTER HIGH SCHOOL,39.820112,-105.043338
9486,WESTPARK ELEMENTARY SCHOOL,39.253011,-106.296036
9490,WESTRIDGE ELEMENTARY SCHOOL,39.612377,-105.118783
9494,WESTVIEW ELEMENTARY SCHOOL,39.891276,-105.0041
9496,CASTRO ELEMENTARY SCHOOL,39.701492,-105.034482
9506,WHEAT RIDGE MIDDLE SCHOOL,39.769369,-105.076343
9510,WHEAT RIDGE HIGH SCHOOL,39.762048,-105.103584
9514,WHEELING ELEMENTARY SCHOOL,39.703814,-104.834135
9515,WHEAT RIDGE 5-8,39.769369,-105.076343
9544,WHITTIER ELEMENTARY SCHOOL,40.022095,-105.27012
9548,WHITTIER K-8 SCHOOL,39.75292,-104.973356
9562,WIDEFIELD ELEMENTARY SCHOOL,38.75226,-104.734078
9566,WIDEFIELD HIGH SCHOOL,38.753563,-104.735404
9576,WIGGINS ELEMENTARY SCHOOL,40.227102,-104.074564
9582,WIGGINS HIGH SCHOOL,40.228847,-104.075882
9592,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,39.616905,-105.014519
9600,WILDER ELEMENTARY SCHOOL,39.602619,-105.042857
9602,WILDFLOWER ELEMENTARY SCHOOL,38.816272,-104.739086
9604,WILEY ELEMENTARY SCHOOL,38.155908,-102.721323
9608,WILEY JUNIOR-SENIOR HIGH SCHOOL,38.155908,-102.721323
9610,WEIKEL ELEMENTARY SCHOOL,38.736723,-104.798487
9611,WEST RIDGE ACADEMY,40.406729,-104.779355
9618,ROGERS ELEMENTARY SCHOOL,38.829844,-104.775917
9620,WM E BISHOP ELEMENTARY SCHOOL,39.660243,-104.993471
9623,WILLIAM (BILL) ROBERTS K-8 SCHOOL,39.748278,-104.884587
9624,WILLOW CREEK ELEMENTARY SCHOOL,39.573909,-104.887255
9638,WILMORE DAVIS ELEMENTARY SCHOOL,39.773005,-105.085726
9648,WILMOT ELEMENTARY SCHOOL,39.621533,-105.338996
9660,WILSON ELEMENTARY SCHOOL,38.852666,-104.746829
9665,WINDSOR CHARTER ACADEMY,40.471401,-104.881174
9670,WINDSOR MIDDLE SCHOOL,40.479885,-104.91127
9672,WINDSOR HIGH SCHOOL,40.479778,-104.915267
9673,WINGATE ELEMENTARY SCHOOL,39.056756,-108.644807
9674,WINONA ELEMENTARY SCHOOL,40.391682,-105.054317
9678,WITT ELEMENTARY SCHOOL,39.884182,-105.111348
9682,WOODGLEN ELEMENTARY SCHOOL,39.908663,-104.946202
9692,GATEWAY ELEMENTARY SCHOOL,38.994844,-105.047287
9694,WOODLAND PARK MIDDLE SCHOOL,39.006905,-105.046677
9696,WOODLAND PARK HIGH SCHOOL,38.995077,-105.047301
9698,COLUMBINE ELEMENTARY SCHOOL,39.006877,-105.050207
9700,WOODLIN ELEMENTARY SCHOOL,39.787492,-103.517979
9701,WORLD ACADEMY,39.65989,-106.830599
9704,WOODLIN UNDIVIDED HIGH SCHOOL,39.787492,-103.517979
9706,WOODMEN HILLS ELEMENTARY SCHOOL,38.95196,-104.597447
9714,WOODMEN-ROBERTS ELEMENTARY SCHOOL,38.946693,-104.870256
9725,WRAY ELEMENTARY SCHOOL,40.075445,-102.242426
9729,BUCHANAN MIDDLE SCHOOL,40.075377,-102.229274
9733,WRAY HIGH SCHOOL,40.075443,-102.245312
9739,WYATT-EDISON CHARTER ELEMENTARY SCHOOL,39.767294,-104.968408
9756,YALE ELEMENTARY SCHOOL,39.667551,-104.803022
9787,YAMPA VALLEY HIGH SCHOOL,40.487453,-106.831625
9791,YUMA MIDDLE SCHOOL,40.121292,-102.730627
9795,KENNETH P MORRIS ELEMENTARY SCHOOL,40.122172,-102.730627
9799,YUMA HIGH SCHOOL,40.116341,-102.722464
9800,ZERGER ELEMENTARY SCHOOL,39.860611,-105.098652
